photo_id,sol,camera_id,camera_name,camera_full_name,img_src,earth_date,rover_id,rover_name,rover_landing_date,rover_launch_date,rover_status
1313443,1479,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01479/ids/edr/browse/ncam/NLF_1479_0798237313_824ECM_N0730000NCAM00347_04_195J01_1200.jpg,2025-04-17,8,Perseverance,2021-02-18,2020-07-30,active
1313470,1479,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01479/ids/edr/browse/ncam/NLF_1479_0798237313_824ECM_N0730000NCAM00347_07_195J01_1200.jpg,2025-04-17,8,Perseverance,2021-02-18,2020-07-30,active
1313471,1479,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01479/ids/edr/browse/ncam/NLF_1479_0798237313_824ECM_N0730000NCAM00347_10_195J01_1200.jpg,2025-04-17,8,Perseverance,2021-02-18,2020-07-30,active
1313488,1479,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01479/ids/edr/browse/ncam/NLF_1479_0798237313_824ECM_N0730000NCAM00347_01_195J01_1200.jpg,2025-04-17,8,Perseverance,2021-02-18,2020-07-30,active
1313500,1479,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01479/ids/edr/browse/ncam/NLF_1479_0798237948_347ECM_N0730000NCAM00709_07_095J01_1200.jpg,2025-04-17,8,Perseverance,2021-02-18,2020-07-30,active
1313501,1479,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01479/ids/edr/browse/ncam/NLF_1479_0798237948_347ECM_N0730000NCAM00709_08_095J01_1200.jpg,2025-04-17,8,Perseverance,2021-02-18,2020-07-30,active
1313502,1479,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01479/ids/edr/browse/ncam/NLF_1479_0798237948_347ECM_N0730000NCAM00709_09_095J01_1200.jpg,2025-04-17,8,Perseverance,2021-02-18,2020-07-30,active
1313516,1479,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01479/ids/edr/browse/ncam/NLF_1479_0798237948_347ECM_N0730000NCAM00709_04_095J01_1200.jpg,2025-04-17,8,Perseverance,2021-02-18,2020-07-30,active
1313517,1479,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01479/ids/edr/browse/ncam/NLF_1479_0798237948_347ECM_N0730000NCAM00709_05_095J01_1200.jpg,2025-04-17,8,Perseverance,2021-02-18,2020-07-30,active
1313529,1479,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01479/ids/edr/browse/ncam/NLF_1479_0798237948_347ECM_N0730000NCAM00709_03_095J01_1200.jpg,2025-04-17,8,Perseverance,2021-02-18,2020-07-30,active
