photo_id,sol,camera_id,camera_name,camera_full_name,img_src,earth_date,rover_id,rover_name,rover_landing_date,rover_launch_date,rover_status
1310905,1469,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01469/ids/edr/browse/ncam/NLG_1469_0797355514_536ECM_N0710696NCAM00528_00_2I4J01_1200.jpg,2025-04-07,8,Perseverance,2021-02-18,2020-07-30,active
1310906,1469,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01469/ids/edr/browse/ncam/NLG_1469_0797355519_050ECM_N0710696NCAM00528_00_2I4J01_1200.jpg,2025-04-07,8,Perseverance,2021-02-18,2020-07-30,active
1310907,1469,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01469/ids/edr/browse/ncam/NLG_1469_0797355523_050ECM_N0710696NCAM00528_00_2I4J01_1200.jpg,2025-04-07,8,Perseverance,2021-02-18,2020-07-30,active
1310908,1469,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01469/ids/edr/browse/ncam/NLG_1469_0797355527_066ECM_N0710696NCAM00528_00_2I4J01_1200.jpg,2025-04-07,8,Perseverance,2021-02-18,2020-07-30,active
1310909,1469,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01469/ids/edr/browse/ncam/NLG_1469_0797355531_065ECM_N0710696NCAM00528_00_2I4J01_1200.jpg,2025-04-07,8,Perseverance,2021-02-18,2020-07-30,active
1310910,1469,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01469/ids/edr/browse/ncam/NLG_1469_0797355535_066ECM_N0710696NCAM00528_00_2I4J01_1200.jpg,2025-04-07,8,Perseverance,2021-02-18,2020-07-30,active
1310911,1469,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01469/ids/edr/browse/ncam/NLG_1469_0797355539_130ECM_N0710696NCAM00528_00_2I4J01_1200.jpg,2025-04-07,8,Perseverance,2021-02-18,2020-07-30,active
1310912,1469,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01469/ids/edr/browse/ncam/NLG_1469_0797355543_130ECM_N0710696NCAM00528_00_2I4J01_1200.jpg,2025-04-07,8,Perseverance,2021-02-18,2020-07-30,active
1310913,1469,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01469/ids/edr/browse/ncam/NLG_1469_0797355547_145ECM_N0710696NCAM00528_00_2I4J01_1200.jpg,2025-04-07,8,Perseverance,2021-02-18,2020-07-30,active
1310914,1469,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01469/ids/edr/browse/ncam/NLG_1469_0797355552_050ECM_N0710696NCAM00528_00_2I4J01_1200.jpg,2025-04-07,8,Perseverance,2021-02-18,2020-07-30,active
