photo_id,sol,camera_id,camera_name,camera_full_name,img_src,earth_date,rover_id,rover_name,rover_landing_date,rover_launch_date,rover_status
1311648,1471,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01471/ids/edr/browse/ncam/NLF_1471_0797516364_509EBY_N0711018SCAM01471_00_0LLJ02_1200.jpg,2025-04-09,8,Perseverance,2021-02-18,2020-07-30,active
1311649,1471,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01471/ids/edr/browse/ncam/NLG_1471_0797527833_862ECM_N0711018NCAM00528_00_2I4J02_1200.jpg,2025-04-09,8,Perseverance,2021-02-18,2020-07-30,active
1311650,1471,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01471/ids/edr/browse/ncam/NLG_1471_0797527855_777ECM_N0711018NCAM00528_00_2I4J02_1200.jpg,2025-04-09,8,Perseverance,2021-02-18,2020-07-30,active
1311651,1471,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01471/ids/edr/browse/ncam/NLG_1471_0797527868_755ECM_N0711018NCAM00528_00_2I4J02_1200.jpg,2025-04-09,8,Perseverance,2021-02-18,2020-07-30,active
1311652,1471,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01471/ids/edr/browse/ncam/NLG_1471_0797527872_800ECM_N0711018NCAM00528_00_2I4J02_1200.jpg,2025-04-09,8,Perseverance,2021-02-18,2020-07-30,active
1311653,1471,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01471/ids/edr/browse/ncam/NLG_1471_0797527876_800ECM_N0711018NCAM00528_00_2I4J02_1200.jpg,2025-04-09,8,Perseverance,2021-02-18,2020-07-30,active
1311654,1471,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01471/ids/edr/browse/ncam/NLG_1471_0797527880_847ECM_N0711018NCAM00528_00_2I4J02_1200.jpg,2025-04-09,8,Perseverance,2021-02-18,2020-07-30,active
1311655,1471,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01471/ids/edr/browse/ncam/NLG_1471_0797527884_930ECM_N0711018NCAM00528_00_2I4J02_1200.jpg,2025-04-09,8,Perseverance,2021-02-18,2020-07-30,active
1311656,1471,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01471/ids/edr/browse/ncam/NLG_1471_0797527889_755ECM_N0711018NCAM00528_00_2I4J02_1200.jpg,2025-04-09,8,Perseverance,2021-02-18,2020-07-30,active
1311657,1471,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01471/ids/edr/browse/ncam/NLG_1471_0797527893_770ECM_N0711018NCAM00528_00_2I4J02_1200.jpg,2025-04-09,8,Perseverance,2021-02-18,2020-07-30,active
