photo_id,sol,camera_id,camera_name,camera_full_name,img_src,earth_date,rover_id,rover_name,rover_landing_date,rover_launch_date,rover_status
1313806,1481,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01481/ids/edr/browse/ncam/NLG_1481_0798408115_191ECM_N0730000NCAM00518_00_2I3J01_1200.jpg,2025-04-19,8,Perseverance,2021-02-18,2020-07-30,active
1313807,1481,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01481/ids/edr/browse/ncam/NLG_1481_0798408165_191ECM_N0730000NCAM00518_00_2I3J01_1200.jpg,2025-04-19,8,Perseverance,2021-02-18,2020-07-30,active
1313810,1481,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01481/ids/edr/browse/ncam/NLG_1481_0798408090_191ECM_N0730000NCAM00518_00_2I3J01_1200.jpg,2025-04-19,8,Perseverance,2021-02-18,2020-07-30,active
1313811,1481,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01481/ids/edr/browse/ncam/NLG_1481_0798408065_191ECM_N0730000NCAM00518_00_2I3J01_1200.jpg,2025-04-19,8,Perseverance,2021-02-18,2020-07-30,active
1313812,1481,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01481/ids/edr/browse/ncam/NLG_1481_0798408015_191ECM_N0730000NCAM00518_00_2I3J01_1200.jpg,2025-04-19,8,Perseverance,2021-02-18,2020-07-30,active
1313813,1481,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01481/ids/edr/browse/ncam/NLG_1481_0798407850_159ECM_N0730000NCAM00529_00_2I4J01_1200.jpg,2025-04-19,8,Perseverance,2021-02-18,2020-07-30,active
1313814,1481,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01481/ids/edr/browse/ncam/NLG_1481_0798408140_191ECM_N0730000NCAM00518_00_2I3J01_1200.jpg,2025-04-19,8,Perseverance,2021-02-18,2020-07-30,active
1313815,1481,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01481/ids/edr/browse/ncam/NLG_1481_0798407816_190ECM_N0730000NCAM00529_00_2I4J01_1200.jpg,2025-04-19,8,Perseverance,2021-02-18,2020-07-30,active
1313817,1481,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01481/ids/edr/browse/ncam/NLG_1481_0798407767_023ECM_N0730000NCAM00529_00_2I4J01_1200.jpg,2025-04-19,8,Perseverance,2021-02-18,2020-07-30,active
1313818,1481,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01481/ids/edr/browse/ncam/NLG_1481_0798407800_065ECM_N0730000NCAM00529_00_2I4J01_1200.jpg,2025-04-19,8,Perseverance,2021-02-18,2020-07-30,active
