photo_id,sol,camera_id,camera_name,camera_full_name,img_src,earth_date,rover_id,rover_name,rover_landing_date,rover_launch_date,rover_status
1314039,1483,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01483/ids/edr/browse/ncam/NLG_1483_0798586291_945ECM_N0730000NCAM00529_00_2I4J01_1200.jpg,2025-04-21,8,Perseverance,2021-02-18,2020-07-30,active
1314101,1483,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01483/ids/edr/browse/ncam/NLG_1483_0798586342_159ECM_N0730000NCAM00529_00_2I4J01_1200.jpg,2025-04-21,8,Perseverance,2021-02-18,2020-07-30,active
1314102,1483,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01483/ids/edr/browse/ncam/NLG_1483_0798586362_145ECM_N0730000NCAM00529_00_2I4J01_1200.jpg,2025-04-21,8,Perseverance,2021-02-18,2020-07-30,active
1314103,1483,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01483/ids/edr/browse/ncam/NLG_1483_0798586366_237ECM_N0730000NCAM00529_00_2I4J01_1200.jpg,2025-04-21,8,Perseverance,2021-02-18,2020-07-30,active
1314104,1483,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01483/ids/edr/browse/ncam/NLG_1483_0798586370_237ECM_N0730000NCAM00529_00_2I4J01_1200.jpg,2025-04-21,8,Perseverance,2021-02-18,2020-07-30,active
1314105,1483,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01483/ids/edr/browse/ncam/NLG_1483_0798586374_255ECM_N0730000NCAM00529_00_2I4J01_1200.jpg,2025-04-21,8,Perseverance,2021-02-18,2020-07-30,active
1314106,1483,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01483/ids/edr/browse/ncam/NLG_1483_0798586519_053ECM_N0730000NCAM00518_00_2I3J01_1200.jpg,2025-04-21,8,Perseverance,2021-02-18,2020-07-30,active
1314107,1483,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01483/ids/edr/browse/ncam/NLG_1483_0798586543_271ECM_N0730000NCAM00518_00_2I3J01_1200.jpg,2025-04-21,8,Perseverance,2021-02-18,2020-07-30,active
1314108,1483,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01483/ids/edr/browse/ncam/NLG_1483_0798586568_238ECM_N0730000NCAM00518_00_2I3J01_1200.jpg,2025-04-21,8,Perseverance,2021-02-18,2020-07-30,active
1314109,1483,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01483/ids/edr/browse/ncam/NLG_1483_0798586593_237ECM_N0730000NCAM00518_00_2I3J01_1200.jpg,2025-04-21,8,Perseverance,2021-02-18,2020-07-30,active
