photo_id,sol,camera_id,camera_name,camera_full_name,img_src,earth_date,rover_id,rover_name,rover_landing_date,rover_launch_date,rover_status
1313648,1480,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01480/ids/edr/browse/ncam/NLG_1480_0798326623_034ECM_N0730000NCAM00500_00_2I4J01_1200.jpg,2025-04-18,8,Perseverance,2021-02-18,2020-07-30,active
1313649,1480,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01480/ids/edr/browse/ncam/NLG_1480_0798326627_034ECM_N0730000NCAM00500_00_2I4J01_1200.jpg,2025-04-18,8,Perseverance,2021-02-18,2020-07-30,active
1313650,1480,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01480/ids/edr/browse/ncam/NLG_1480_0798326657_489ECM_N0730000NCAM00500_00_2I4J01_1200.jpg,2025-04-18,8,Perseverance,2021-02-18,2020-07-30,active
1313651,1480,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01480/ids/edr/browse/ncam/NLG_1480_0798326750_034ECM_N0730000NCAM00500_00_2I4J01_1200.jpg,2025-04-18,8,Perseverance,2021-02-18,2020-07-30,active
1313652,1480,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01480/ids/edr/browse/ncam/NLG_1480_0798326827_147ECM_N0730000NCAM00500_00_2I4J01_1200.jpg,2025-04-18,8,Perseverance,2021-02-18,2020-07-30,active
1313653,1480,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01480/ids/edr/browse/ncam/NLG_1480_0798326831_159ECM_N0730000NCAM00500_00_2I4J01_1200.jpg,2025-04-18,8,Perseverance,2021-02-18,2020-07-30,active
1313669,1480,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01480/ids/edr/browse/ncam/NLF_1480_0798326248_050ECM_N0730000NCAM00501_01_295J01_1200.jpg,2025-04-18,8,Perseverance,2021-02-18,2020-07-30,active
1313670,1480,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01480/ids/edr/browse/ncam/NLF_1480_0798326311_034ECM_N0730000NCAM00501_01_295J01_1200.jpg,2025-04-18,8,Perseverance,2021-02-18,2020-07-30,active
1313671,1480,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01480/ids/edr/browse/ncam/NLF_1480_0798326374_145ECM_N0730000NCAM00501_01_295J01_1200.jpg,2025-04-18,8,Perseverance,2021-02-18,2020-07-30,active
1313672,1480,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01480/ids/edr/browse/ncam/NLF_1480_0798326440_993ECM_N0730000NCAM00501_01_295J01_1200.jpg,2025-04-18,8,Perseverance,2021-02-18,2020-07-30,active
