photo_id,sol,camera_id,camera_name,camera_full_name,img_src,earth_date,rover_id,rover_name,rover_landing_date,rover_launch_date,rover_status
1312328,1474,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01474/ids/edr/browse/ncam/NLG_1474_0797791915_112ECM_N0720000NCAM00528_00_2I4J01_1200.jpg,2025-04-12,8,Perseverance,2021-02-18,2020-07-30,active
1312329,1474,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01474/ids/edr/browse/ncam/NLG_1474_0797791932_988ECM_N0720000NCAM00528_00_2I4J01_1200.jpg,2025-04-12,8,Perseverance,2021-02-18,2020-07-30,active
1312330,1474,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01474/ids/edr/browse/ncam/NLG_1474_0797791937_020ECM_N0720000NCAM00528_00_2I4J01_1200.jpg,2025-04-12,8,Perseverance,2021-02-18,2020-07-30,active
1312331,1474,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01474/ids/edr/browse/ncam/NLG_1474_0797791966_909ECM_N0720000NCAM00528_00_2I4J01_1200.jpg,2025-04-12,8,Perseverance,2021-02-18,2020-07-30,active
1312332,1474,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01474/ids/edr/browse/ncam/NLG_1474_0797791979_005ECM_N0720000NCAM00528_00_2I4J01_1200.jpg,2025-04-12,8,Perseverance,2021-02-18,2020-07-30,active
1312371,1474,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01474/ids/edr/browse/ncam/NLG_1474_0797791919_972ECM_N0720000NCAM00528_00_2I4J01_1200.jpg,2025-04-12,8,Perseverance,2021-02-18,2020-07-30,active
1312372,1474,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01474/ids/edr/browse/ncam/NLG_1474_0797791923_987ECM_N0720000NCAM00528_00_2I4J01_1200.jpg,2025-04-12,8,Perseverance,2021-02-18,2020-07-30,active
1312373,1474,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01474/ids/edr/browse/ncam/NLG_1474_0797791928_034ECM_N0720000NCAM00528_00_2I4J01_1200.jpg,2025-04-12,8,Perseverance,2021-02-18,2020-07-30,active
1312374,1474,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01474/ids/edr/browse/ncam/NLG_1474_0797791941_909ECM_N0720000NCAM00528_00_2I4J01_1200.jpg,2025-04-12,8,Perseverance,2021-02-18,2020-07-30,active
1312375,1474,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01474/ids/edr/browse/ncam/NLG_1474_0797791945_941ECM_N0720000NCAM00528_00_2I4J01_1200.jpg,2025-04-12,8,Perseverance,2021-02-18,2020-07-30,active
