photo_id,sol,camera_id,camera_name,camera_full_name,img_src,earth_date,rover_id,rover_name,rover_landing_date,rover_launch_date,rover_status
1309651,1464,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01464/ids/edr/browse/ncam/NLG_1464_0796904873_941ECM_N0710160NCAM00526_00_2I4J01_1200.jpg,2025-04-02,8,Perseverance,2021-02-18,2020-07-30,active
1309655,1464,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01464/ids/edr/browse/ncam/NLG_1464_0796905204_925ECM_N0710160NCAM00518_00_2I3J01_1200.jpg,2025-04-02,8,Perseverance,2021-02-18,2020-07-30,active
1309656,1464,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01464/ids/edr/browse/ncam/NLF_1464_0796899984_223EBY_N0710160SCAM01464_00_0LLJ01_1200.jpg,2025-04-02,8,Perseverance,2021-02-18,2020-07-30,active
1309657,1464,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01464/ids/edr/browse/ncam/NLF_1464_0796902729_428EBY_N0710160SCAM02464_00_0LLJ01_1200.jpg,2025-04-02,8,Perseverance,2021-02-18,2020-07-30,active
1309658,1464,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01464/ids/edr/browse/ncam/NLG_1464_0796905079_909ECM_N0710160NCAM00518_00_2I3J01_1200.jpg,2025-04-02,8,Perseverance,2021-02-18,2020-07-30,active
1309659,1464,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01464/ids/edr/browse/ncam/NLG_1464_0796904861_909ECM_N0710160NCAM00526_00_2I4J01_1200.jpg,2025-04-02,8,Perseverance,2021-02-18,2020-07-30,active
1309660,1464,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01464/ids/edr/browse/ncam/NLG_1464_0796904886_942ECM_N0710160NCAM00526_00_2I4J01_1200.jpg,2025-04-02,8,Perseverance,2021-02-18,2020-07-30,active
1309661,1464,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01464/ids/edr/browse/ncam/NLG_1464_0796904882_895ECM_N0710160NCAM00526_00_2I4J01_1200.jpg,2025-04-02,8,Perseverance,2021-02-18,2020-07-30,active
1309662,1464,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01464/ids/edr/browse/ncam/NLG_1464_0796904878_862ECM_N0710160NCAM00526_00_2I4J01_1200.jpg,2025-04-02,8,Perseverance,2021-02-18,2020-07-30,active
1309663,1464,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01464/ids/edr/browse/ncam/NLG_1464_0796904869_924ECM_N0710160NCAM00526_00_2I4J01_1200.jpg,2025-04-02,8,Perseverance,2021-02-18,2020-07-30,active
