photo_id,sol,camera_id,camera_name,camera_full_name,img_src,earth_date,rover_id,rover_name,rover_landing_date,rover_launch_date,rover_status
1313856,1482,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01482/ids/edr/browse/ncam/NLG_1482_0798496418_176ECM_N0730000NCAM00500_00_2I4J01_1200.jpg,2025-04-20,8,Perseverance,2021-02-18,2020-07-30,active
1313858,1482,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01482/ids/edr/browse/ncam/NLG_1482_0798496449_051ECM_N0730000NCAM00500_00_2I4J01_1200.jpg,2025-04-20,8,Perseverance,2021-02-18,2020-07-30,active
1313859,1482,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01482/ids/edr/browse/ncam/NLG_1482_0798496453_050ECM_N0730000NCAM00500_00_2I4J01_1200.jpg,2025-04-20,8,Perseverance,2021-02-18,2020-07-30,active
1313860,1482,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01482/ids/edr/browse/ncam/NLG_1482_0798496296_096ECM_N0730000NCAM00500_00_2I4J01_1200.jpg,2025-04-20,8,Perseverance,2021-02-18,2020-07-30,active
1313861,1482,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01482/ids/edr/browse/ncam/NLG_1482_0798496287_099ECM_N0730000NCAM00500_00_2I4J01_1200.jpg,2025-04-20,8,Perseverance,2021-02-18,2020-07-30,active
1313862,1482,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01482/ids/edr/browse/ncam/NLG_1482_0798496256_159ECM_N0730000NCAM00500_00_2I4J01_1200.jpg,2025-04-20,8,Perseverance,2021-02-18,2020-07-30,active
1313864,1482,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01482/ids/edr/browse/ncam/NLF_1482_0798495927_112ECM_N0730000NCAM00501_01_295J01_1200.jpg,2025-04-20,8,Perseverance,2021-02-18,2020-07-30,active
1313865,1482,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01482/ids/edr/browse/ncam/NLG_1482_0798496372_050ECM_N0730000NCAM00500_00_2I4J01_1200.jpg,2025-04-20,8,Perseverance,2021-02-18,2020-07-30,active
1313866,1482,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01482/ids/edr/browse/ncam/NLG_1482_0798496444_661ECM_N0730000NCAM00500_00_2I4J01_1200.jpg,2025-04-20,8,Perseverance,2021-02-18,2020-07-30,active
1313867,1482,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01482/ids/edr/browse/ncam/NLG_1482_0798496414_112ECM_N0730000NCAM00500_00_2I4J01_1200.jpg,2025-04-20,8,Perseverance,2021-02-18,2020-07-30,active
